video_id,likes,thumbnail_link,extracted_text,labels,web_entities
h-h5Mhlt6O0,64551,https://i.ytimg.com/vi/h-h5Mhlt6O0/default.jpg,,"['Electronic device', 'Peripheral', 'Computer monitor', 'Office Equipment', 'Input device', 'Desktop computer', 'Display device', 'Computer', 'Office supplies', 'Output device']","['iMac Pro', 'Apple', 'LCD television', 'Computer Monitor', 'TV', 'Apple', 'Desktop Computer', '8-core', 'Computer']"
52L2HML5O1k,4422,https://i.ytimg.com/vi/52L2HML5O1k/default.jpg,STAR WARS SHOW AT SEA,"['Fictional character', 'Toy', 'Box']","['LEGO Star Wars: The Skywalker Saga', 'Lego Star Wars: The Force Awakens', 'LEGO Star Wars Complete Saga Ps-3 Ak Essentials Restposten', 'LEGO', 'PlayStation 4', 'Lego Star Wars', 'Death Star', 'Star Wars']"
qETfaJXx22g,11945,https://i.ytimg.com/vi/qETfaJXx22g/default.jpg,,['Evening'],"['Maren Morris', ""We're Going Home"", 'Alternative/Indie', 'Simon & Garfunkel', 'Country music', 'Girl', 'Girl', 'Dailymotion', 'Song']"
WMs3NOW1TDs,51990,https://i.ytimg.com/vi/WMs3NOW1TDs/default.jpg,YouTube Originals,"['Facial expression', 'Happiness', 'Sleep', 'Photo caption', 'Nap']","['Dugong', 'Dugongidae', 'Marine mammal', ""Steller's sea cow"", 'Seagrass', 'Mammal', 'Sea', 'Seagrass bed', 'Shore', 'Diverse family']"
Hu5FZYlCfc8,15437,https://i.ytimg.com/vi/Hu5FZYlCfc8/default.jpg,SPRING BREAK.,"['Eyewear', 'Glasses', 'Vision Care', 'Sunglasses', 'Goggles', 'Summer', 'Leisure', 'Vacation', 'Happiness', 'Sun tanning']","['Barechestedness', 'Meter']"
NsJkUfrqLzY,13793,https://i.ytimg.com/vi/NsJkUfrqLzY/default.jpg,KILD TLD WILD,"['White', 'Black and white', 'Monochrome']","['Graphic design', 'Logo', 'Design', 'Text', 'Graphics', 'Meter']"
ii3n7hYQOl4,156681,https://i.ytimg.com/vi/ii3n7hYQOl4/default.jpg,OFFICIAL TRAILER SONY,"['Technology', 'High-rise building', 'Advertising', 'Film']","['Miles Morales', 'Spider-Man', 'Phil Lord and Christopher Miller', 'Animation', 'Sony Pictures', 'Art', 'Poster', 'Spider-Man: Into the Spider-Verse', 'Spider-Man: Across the Spider-Verse']"
HdusPnywwPI,57287,https://i.ytimg.com/vi/HdusPnywwPI/default.jpg,SIRI PICKS MY MAKEUP,"['Facial expression', 'Tooth', 'Eyelash', 'Pink', 'Nail', 'Advertising', 'Hair coloring', 'Hair care', 'Makeover', 'Mobile phone']",[]
ATFwMO9CebA,9193,https://i.ytimg.com/vi/ATFwMO9CebA/default.jpg,,"['Suit', 'Meeting', 'Speech', 'Government', 'Crowd', 'Official', 'Convention', 'Audience', 'Public event', 'News']","['Screenshot', 'Snipping Tool', 'Windows 10', 'Computer', 'Microsoft Windows', 'Operating System', 'screenshot', 'Computer Monitor', 'Personal computer']"
cZYNADOHhVY,113448,https://i.ytimg.com/vi/cZYNADOHhVY/default.jpg,,"['Animation', 'Fictional character', 'Cartoon', 'Animated cartoon', 'Fiction', 'Graphics', 'Comics']","['The Fable of the Dragon-Tyrant', 'Cartoon', 'create', 'Cartoon Cartoons', 'succeeding', 'paid', 'YouTube', 'funny', 'last']"
oJ2faqXlU1s,164185,https://i.ytimg.com/vi/oJ2faqXlU1s/default.jpg,Before After,['Machine'],"['Toyota Sports 800', 'Sports car', 'Toyota', 'Car', 'Toyota Verso-S', 'Ferrari 458', 'Volkswagen Group', 'Toyota Supra', 'Toyota MR2']"
8sg8lY-leE8,29269,https://i.ytimg.com/vi/8sg8lY-leE8/default.jpg,,['People'],"['Vince Staples', 'FUN!', 'fun.', 'Universal Music Group', 'The Beach Boys', 'Fun, Fun, Fun (Remastered 2001)', 'Music video', 'Def Jam Recordings']"
eSHe32cEKqI,11182,https://i.ytimg.com/vi/eSHe32cEKqI/default.jpg,FOOD DIARIES,"['Facial expression', 'Advertising', 'Throat', 'Drinking']",['Meter']
HmBIn9De-Yc,11115,https://i.ytimg.com/vi/HmBIn9De-Yc/default.jpg,"SEASON 2 APRIL 3 LEGION FX,","['Film', 'Night', 'Crew', 'Collage']","['Noah Hawley', 'The Darkness', 'Amber Midthunder', 'Legion', 'Legion', 'Dan Stevens', 'Greg McLean', 'Kerry Loudermilk', 'The Darkness', 'FX']"
tl4I1b6cHKc,79532,https://i.ytimg.com/vi/tl4I1b6cHKc/default.jpg,,"['Happiness', 'Facial expression', 'Smile', 'Fun', 'Gesture', 'Laughter', 'Photo caption', 'Love', 'Photobombing', 'Cousin']",[]
272qtYHyylk,58513,https://i.ytimg.com/vi/272qtYHyylk/default.jpg,,"['Animation', 'Animated cartoon', 'Happiness']","['Cartoon', 'Humor', 'Cartoon Network', 'Tom and Jerry', 'Animation', 'Cartoon Cartoons', 'Dark comedy', ""Weekend at Benson's"", 'Episode', 'Cyanide & Happiness']"
mdTv3V4ALzg,8852,https://i.ytimg.com/vi/mdTv3V4ALzg/default.jpg,Open Door A,"['Happiness', 'Facial expression', 'Smile', 'Laughter', 'Hearing', 'Customer']","['Conversation', 'Learning', 'Small talk', 'Awkward silence', 'easy', 'Communication', 'Speech', 'Psychology', 'equal', 'Word']"
ugdgAifIOBA,33841,https://i.ytimg.com/vi/ugdgAifIOBA/default.jpg,TRUST FUND BABY,[],"['Jonah Marais', 'Zach Herron', 'Daniel Seavey', ""Why Don't We"", 'Corbyn Besson', 'Trust Fund Baby', 'Trust Fund Baby (The White Panda Remix)', 'The Good Times and the Bad Ones', 'iHeartRadio', 'Album']"
pDi7cezk9CA,153083,https://i.ytimg.com/vi/pDi7cezk9CA/default.jpg,,"['Happiness', 'Smile', 'Facial expression', 'Fun', 'Laughter', 'Collage', 'Child', 'Holiday']","['Cody Lyon', 'Animation', 'Inside Out 2', 'Cartoon', 'Animator', 'Pixar', 'future', 'Animated film']"
v8VMdSQL50w,528,https://i.ytimg.com/vi/v8VMdSQL50w/default.jpg,TODAY too,"['News', 'Television presenter', 'Blond', 'Television show', 'Feathered hair', 'Happiness', 'Interview', 'Display device']","['Ink Master', 'Television', 'TV Channel', 'Broadcasting', 'TV Guide', 'Streaming television', 'Short-form content', 'create', 'YouTube']"
nNZrc_XvF30,39408,https://i.ytimg.com/vi/nNZrc_XvF30/default.jpg,Полал,"['Goggles', 'Graphics', 'Graphic design', 'Sunglasses']","['Girl', 'Singer-songwriter', 'Dailymotion', 'Country music', 'Song', 'Girl', 'Meghan Trainor', 'Maren Morris']"
nRJuIrO9GaU,6445,https://i.ytimg.com/vi/nRJuIrO9GaU/default.jpg,JAMES FRANCO,"['Formal wear', 'Facial expression', 'Suit', 'White-collar worker', 'Coat', 'Necktie', 'Blazer', 'Television presenter', 'Facial hair', 'Television show']","['Photo caption', 'Subtitle']"
xe5tXZs-iWw,20281,https://i.ytimg.com/vi/xe5tXZs-iWw/default.jpg,OOBLECKWORMS,['Plastic'],['Meter']
dJgoTcyrFZ4,3949,https://i.ytimg.com/vi/dJgoTcyrFZ4/default.jpg,ASIAN BOSS,"['Happiness', 'Goggles', 'Sunglasses']","['Photograph', 'Photography', 'Photojournalism', 'Text', 'Image', 'Photo caption', 'Composition', 'Subtitle', 'Fine art', 'Design']"
-e-xXN-tcFU,6961,https://i.ytimg.com/vi/-e-xXN-tcFU/default.jpg,,['Dreadlocks'],"['Maren Morris', 'Girl', 'Dailymotion', 'Singer-songwriter', 'Song', 'Girl', ""Doesn't Matter"", 'Songwriter', 'Julian Bunetta']"
WS7f5xpGYn8,821971,https://i.ytimg.com/vi/WS7f5xpGYn8/default.jpg,DABA,"['Lips', 'Facial expression', 'Blond', 'Wig', 'Eyelash', 'Happiness', 'Film', 'Beehive', 'Costume', 'Bouffant']","['Blond', 'Hair', 'Human hair color', 'Color', 'Gold', 'Guide', 'Word', 'Grammar', 'Katy Perry Witness CD', 'other']"
jziRzx_rejw,8067,https://i.ytimg.com/vi/jziRzx_rejw/default.jpg,,"['Chinese martial arts', 'Ice rink']","['Figure skating', 'Figure skating spins', 'Figure skating jumps', 'Axel jump', 'Ice', 'Speed skating', 'Ice rink', 'Ice dance Mixed', 'Ice skating', 'Rotation']"
hlb3gGNBHFE,7698,https://i.ytimg.com/vi/hlb3gGNBHFE/default.jpg,BUDGY SHUGGLEAS,"['Facial hair', 'Beard', 'Barechestedness', 'Muscle', 'Undergarment', 'Torso', 'Swimsuit', 'Thorax', 'Briefs', 'Abdomen']","['New Zealand', 'Australia', 'Dailymotion', 'Girl', 'Girl', 'Country music', 'create']"
fZYtg2BTWBI,1214,https://i.ytimg.com/vi/fZYtg2BTWBI/default.jpg,S MASSIVE OPENING,"['Advertising', 'Font', 'Poster', 'Fictional character', 'Logo', 'Graphic design', 'Graphics', 'Video Game Software', 'Hero', 'Action']","['Star Wars: The Last Jedi', 'Star Wars: The Force Awakens', 'Luke Skywalker', 'Darth Vader', 'Star Wars: The Last Jedi: Review', 'Star Wars', 'Lucasfilm', ""'Star Wars: The Last Jedi' film"", 'Jedi']"
QgaYsdnOMiM,22783,https://i.ytimg.com/vi/QgaYsdnOMiM/default.jpg,"OK, BUT FIRST GIANT CANDY CANE CAKE!","['Food', 'Advertising', 'Dessert']","['Junk food', 'Baked potato', ""McDonald's Chicken McNuggets"", 'Strudel', 'Snack', 'Dish', 'Toaster Strudel', 'Kamaboko', 'Baking', 'National Junk Food Day']"
4LlQwTgB5Rc,5156,https://i.ytimg.com/vi/4LlQwTgB5Rc/default.jpg,DEMATTHEWS BAND,"['White', 'Sketch', 'Line art']","['NPR', 'Monochrome', 'Musical ensemble', 'Mumford & Sons', 'Antimatter', 'Dave Matthews Band', 'Album', 'Text', 'Lyrics', 'Art']"
jHvSF0njyvc,1853,https://i.ytimg.com/vi/jHvSF0njyvc/default.jpg,NBC NEWS,"['Facial expression', 'Black hair', 'Gesture', 'News', 'Happiness', 'Speech', 'Spokesperson']","['Screenshot', 'Snipping Tool', 'Windows 10', 'Computer', 'Kevin STRATVERT', 'Microsoft Windows', 'Operating System', 'Computer Monitor', 'screenshot']"
8fbyfDbi-MI,44145,https://i.ytimg.com/vi/8fbyfDbi-MI/default.jpg,UT YOURSU MAST,"['White', 'Screenshot']",['Meter']
Y1n8F4uClUU,14873,https://i.ytimg.com/vi/Y1n8F4uClUU/default.jpg,,"['Car', 'Race car', 'Auto racing', 'Race track', 'Motorsport', 'Performance car', 'Endurance racing', 'Traffic collision', 'Racing', 'Sports car racing']","['Supercar', 'Car', 'Nissan GT-R', 'Bentley Motors Limited', 'Tesla', 'Hypercar', 'Audi', 'Rallying', 'Safety car']"
Hi2tjMLVpdQ,137403,https://i.ytimg.com/vi/Hi2tjMLVpdQ/default.jpg,???,"['Happiness', 'Facial hair', 'Beard', 'Graphics']","['Glizzy Gang', 'GoldLink', 'Brent Faiyaz', 'Crew', 'Crew Staffing', 'YouTube', 'Crew', 'closing', 'YouTube']"
r15_6z9xryo,18613,https://i.ytimg.com/vi/r15_6z9xryo/default.jpg,co,"['Air travel', 'Fixed-wing aircraft', 'Aircraft', 'Aviation', 'Airliner', 'Airline', 'Aerospace Engineering', 'Business jet', 'Jet aircraft', 'Aircraft cabin']","['Interior design', 'Design', 'Airplane', 'Boeing 787 Dreamliner', 'Architecture', 'Aircraft', 'Boeing 767', 'Air North', 'Designer']"
0l35jAGQPOI,494130,https://i.ytimg.com/vi/0l35jAGQPOI/default.jpg,,"['Facial hair', 'Beard', 'Headgear', 'Cap', 'Moustache', 'Happiness', 'Selfie', 'Baseball cap', 'Cricket cap', 'Love']","['Marzia Kjellberg', 'YouTube', 'Dailymotion', 'Girl', 'Girl', 'delete', 'Girlfriend']"
YFHHGETsxkE,148854,https://i.ytimg.com/vi/YFHHGETsxkE/default.jpg,"PAPERS, PLEASE",[],"['Greg McLean', 'Darkness', 'The Darkness', 'The Drowns', 'The Darkness', 'Chordify', 'The Police', 'Guitar', 'Album', 'Song']"
-SJywvgaJEI,134267,https://i.ytimg.com/vi/-SJywvgaJEI/default.jpg,,"['Facial hair', 'Jaw', 'Beard', 'Moustache', 'Facial expression', 'Black hair', 'Tooth', 'Happiness', 'Eyelash', 'Selfie']","['Selfie', 'The Chainsmokers', 'Photography', 'Photograph', '#SELFIE', 'Self-portrait', 'Suburgatory', 'Portrait', 'Portrait photography', 'self-portrait photography']"
hivGryRKGvk,11379,https://i.ytimg.com/vi/hivGryRKGvk/default.jpg,HOONIGAN,"['Motor vehicle', 'Automotive Tire', 'Car', 'Automotive Wheel System', 'Hood', 'Tread', 'Fender', 'Machine', 'Kit car', 'Hubcap']","['Concept car', 'Car', 'BMW 328', 'Bayerische Motoren Werke AG', 'Coupe', 'Convertible', 'Vintage car', 'Auto show', 'Electric car', 'Classic car']"
0qpE8IHz3go,34441,https://i.ytimg.com/vi/0qpE8IHz3go/default.jpg,,"['Happiness', 'Facial expression', 'Smile', 'Laughter']","['Animation', 'Cartoon', 'funny', 'animated cartoon', 'Cartoon Network India', 'Television', 'Humor', 'Tom and Jerry', 'YouTube']"
_IuEg3xbDA0,70088,https://i.ytimg.com/vi/_IuEg3xbDA0/default.jpg,,"['Facial hair', 'Beard', 'Buzz cut', 'Rapper', 'Temple Fade', 'Crew cut']","['Hans Memling', 'Art', 'Cincinnati Art Museum', 'Artist', 'Creativity', 'Painting', 'create', 'Masterpiece', 'Artistic inspiration', 'Style']"
ZUSPD9zOyJs,183037,https://i.ytimg.com/vi/ZUSPD9zOyJs/default.jpg,FAM ES,"['Facial hair', 'Facial expression', 'Beard', 'Moustache', 'Happiness', 'Screenshot', 'Collage']","['Television', 'PBS', 'Broadcasting', 'Streaming television', 'TV Guide', 'Idaho Public Television', 'Guardians of the Galaxy', 'TV Network', 'create']"
ZrP0Mqj9U_c,9399,https://i.ytimg.com/vi/ZrP0Mqj9U_c/default.jpg,they breathe from hoses,"['Ocean', 'Poster', 'Swimming', 'Photo caption', 'Underwater']","['Display device', 'Animation', 'Meter', 'Computer Monitor']"
nLXCutcsoKQ,3316,https://i.ytimg.com/vi/nLXCutcsoKQ/default.jpg,ET,"['Facial expression', 'Blond', 'Gesture', 'Necklace', 'Feathered hair', 'Portrait photography', 'Curtained hair', 'Throat']","['Roseanne', 'Girl', 'Dailymotion', 'American Broadcasting Company', 'Country music', 'Getty Images']"
D7sj7L1uLiw,112597,https://i.ytimg.com/vi/D7sj7L1uLiw/default.jpg,,"['Land vehicle', 'Car', 'Vehicle', 'Motor vehicle', 'Tire', 'Wheel', 'Automotive Exterior', 'Automotive Tire', 'Bumper', 'Car door']","['Lamborghini LM002', 'Pickup truck', 'Lamborghini', 'Car', 'SUV', 'Off-road vehicle', 'Lamborghini Countach', 'Hummer', 'Supercar']"
hFay0SVFxVI,7176,https://i.ytimg.com/vi/hFay0SVFxVI/default.jpg,,['Night'],"['The Darkness', 'Darkness', 'The Police', 'Album', 'Rock and Roll Deserves to Die', 'Easter Is Cancelled', 'Spotify', 'Song', 'The Darkness', 'Greg McLean']"
QCjk_NPsIqU,165177,https://i.ytimg.com/vi/QCjk_NPsIqU/default.jpg,TRUMP THE WORLD,"['News', 'Suit', 'Television presenter', 'Necktie', 'White-collar worker', 'Coat', 'Blazer', 'Television show', 'Official', 'Businessperson']","['Ron Perlman', 'Gentleman', 'The Gentlemen', 'Gentleman', 'Mind of a Genius', 'Will Jay', 'kinocheck.com', 'Film producer', 'Trailer']"
B4mK5OElAFQ,16218,https://i.ytimg.com/vi/B4mK5OElAFQ/default.jpg,FAKE ANIME?? ACTION!,"['Gesture', 'Photo caption', 'Animated cartoon', 'Animation']","['Television', 'Cable television', 'Flat-panel display', 'Animation', 'Display device']"
s1APv5uO2VU,16466,https://i.ytimg.com/vi/s1APv5uO2VU/default.jpg,,"['Facial expression', 'Happiness', 'Screenshot']","['Maren Morris', 'Dailymotion', 'Girl', 'Girl', 'Girl', 'Filmmaking', 'Country music', 'YouTube']"
wbxblKFtGCg,24994,https://i.ytimg.com/vi/wbxblKFtGCg/default.jpg,,"['Chordophone', 'Musical instrument', 'String instrument', 'Guitar', 'Plucked string instrument', 'Guitarist', 'Folk instrument']","['Screenshot', 'Snipping Tool', 'Windows 10', 'Computer', 'LEILA. GHARANI', 'screenshot', 'Microsoft Windows', 'Operating System', 'Computer Monitor']"
YI3tsmFsrOg,237721,https://i.ytimg.com/vi/YI3tsmFsrOg/default.jpg,BACTERIOPHAGE,"['Graphic design', 'Graphics', 'Night', 'Animation', 'Science', 'Star', 'Screenshot']","['Fly', 'Light', 'Termite', 'Pterygota', 'Alate', 'Window', 'Firefly', 'Street light', 'Light pollution', 'Lightwell']"
tdfFoSC8_7k,7924,https://i.ytimg.com/vi/tdfFoSC8_7k/default.jpg,UNTANGLING THE DEVIL'S CORKSCREW www,"['Photo caption', 'Screenshot']",['Meter']
lcpxLXjYAa8,1667,https://i.ytimg.com/vi/lcpxLXjYAa8/default.jpg,GOP TAX PLAN abc NEWS,"['Map', 'News', 'Screenshot', 'Website']","['Screenshot', 'Meter']"
dJCKavW22PM,10282,https://i.ytimg.com/vi/dJCKavW22PM/default.jpg,Travele,"['Jheri curl', 'Afro', 'Happiness', 'Advertising', 'Hair care', 'Ringlet', 'Screenshot', 'S-Curl']","['Hamid Masoumi Nejad', 'Italy', 'Iran', 'People', 'Iranian peoples', 'unavailable', 'Italian', 'Italian people']"
pFc6I0rgmgY,35685,https://i.ytimg.com/vi/pFc6I0rgmgY/default.jpg,,"['Facial hair', 'Moustache', 'Beard', 'Turban', 'Afro', 'Film', 'Guru']","['John David Washington', 'Ron Stallworth', 'BlacKkKlansman', 'BlacKkKlansman: Review', 'Ku Klux Klan', 'Colorado Springs Police Department', 'Adam Driver', 'Spike Lee', 'Topher Grace', 'Corey Hawkins']"
sTVQDJyanco,9086,https://i.ytimg.com/vi/sTVQDJyanco/default.jpg,,"['Facial expression', 'Astronaut']","['STS-115', 'International Space Station', 'Expedition 13', 'Astronaut', 'Extravehicular activity', 'Spaceflight', 'NASA', 'Outer space', 'Mission Specialist']"
VhexfxLPgTE,10201,https://i.ytimg.com/vi/VhexfxLPgTE/default.jpg,,"['Football player', 'Fan']","['The Sound of the Crowd', 'The Human League', 'Crowd', 'Dare / Fascination!', 'Dare', 'Universal Music Group', 'Album', 'Universal Music Group', 'Crowd of Chairs']"
vm3_34a5D_s,10181,https://i.ytimg.com/vi/vm3_34a5D_s/default.jpg,,"['Chordophone', 'Guitarist', 'Guitar', 'Musician', 'Musical instrument', 'Entertainment', 'Performing Arts', 'Plucked string instrument', 'String instrument', 'Performance']",[]
9yWnVxe1qp8,1077,https://i.ytimg.com/vi/9yWnVxe1qp8/default.jpg,,"['Polar bear', 'Bear', 'Carnivores', 'Terrestrial animal', 'Arctic', 'Ice cap', 'Polar ice cap', 'Tundra']","['Polar bear', 'Earless seals', 'Fur seal', 'Apex predator', 'Arctic Kingdom', 'Guide', 'Wildlife', 'Carnivore', 'Bears', 'Bears']"
0QDjTwsEeE0,10328,https://i.ytimg.com/vi/0QDjTwsEeE0/default.jpg,REVERSED ORIGINAL SONG SONG,"['Facial hair', 'Beard', 'Facial expression', 'Happiness', 'Moustache', 'Bow tie', 'Laughter']",['Meter']
JBZTZZAcFTw,2265,https://i.ytimg.com/vi/JBZTZZAcFTw/default.jpg,"54,800 NYC SWEET DIGS","['Sitting', 'Thigh', 'Furniture', 'Comfort', 'Foot', 'Model']","['Daylighting', 'Screenshot', 'Meter']"
ZWllUdFLzXU,1253,https://i.ytimg.com/vi/ZWllUdFLzXU/default.jpg,INSIDE THE LOCKER ROOM AT PITTSBURGH,"['Sports venue', 'Fan', 'Advertising', 'Banner', 'Football--Equipment and supplies']",['Meter']
RBpLVXNN6i0,9109,https://i.ytimg.com/vi/RBpLVXNN6i0/default.jpg,ORIGINAL SONG,[],['Meter']
KyQyz2upSgY,100780,https://i.ytimg.com/vi/KyQyz2upSgY/default.jpg,Supreme,"['Food', 'Junk food', 'Finger food']","['Cartoon', 'create', 'Spreadshirt', 'Cartoon Network', ""Weekend at Benson's"", 'Image', 'just', 'Episode', 'Fashion', 'r/malefashionadvice']"
eT4shwU4Yc4,67442,https://i.ytimg.com/vi/eT4shwU4Yc4/default.jpg,IT'S NOT A MOON A BAD LIP READING LYRIC VIDEO,"['Astronomical object', 'Outer space', 'Astronomy', 'Universe', 'Publication', 'Poster', 'Planet', 'Book cover', 'Book', 'Moon']",['Meter']
N7HFXgyTya0,65429,https://i.ytimg.com/vi/N7HFXgyTya0/default.jpg,SERVICE DINOSAUR,"['Facial expression', 'Smile', 'Logo', 'Advertising', 'Happiness']","['Maren Morris', 'Dailymotion', 'Girl', 'Jurassic Park', 'Girl', 'This Girl', 'Country music', 'Girl']"
Hu5FZYlCfc8,20027,https://i.ytimg.com/vi/Hu5FZYlCfc8/default.jpg,SPRING BREAK.,"['Eyewear', 'Glasses', 'Vision Care', 'Sunglasses', 'Goggles', 'Summer', 'Leisure', 'Vacation', 'Happiness', 'Sun tanning']","['Barechestedness', 'Meter']"
CXK3OiDgymo,26235,https://i.ytimg.com/vi/CXK3OiDgymo/default.jpg,,"['Lips', 'Happiness', 'Facial expression', 'Smile', 'Tooth', 'Laughter', 'Fun', 'Party', 'Film', 'Rejoicing']","['Maren Morris', 'Dailymotion', 'Girl', 'Girl', 'Country music', 'Filmmaking', 'Song', 'Curzon']"
iatq3Rn4vsg,8207,https://i.ytimg.com/vi/iatq3Rn4vsg/default.jpg,HOLDING A BABY,"['Head', 'Face', 'Nose', 'Hand', 'Finger', 'Child', 'Facial expression', 'Happiness', 'Baby & Toddler Clothing', 'Infant']",[]
M4ZoCHID9GI,778725,https://i.ytimg.com/vi/M4ZoCHID9GI/default.jpg,vevo,['Night'],"['The Weeknd', 'Horror anthology', 'Wolf Creek', 'disturbing', 'future', 'unclear', 'famous', 'last', 'My Dear Melancholy,', 'Music video']"
5PR3Hn6cQ60,36403,https://i.ytimg.com/vi/5PR3Hn6cQ60/default.jpg,SEPHORA CLEARANCE,"['Personal care', 'Advertising', 'Cosmetics', 'Nail', 'Makeover', 'Mobile phone', 'Customer', 'Lipstick', 'Gadget']",[]
PfZHU8ZT-Uo,1349,https://i.ytimg.com/vi/PfZHU8ZT-Uo/default.jpg,Passion & History,"['Artisan', 'Metalworking hand tool', 'Tool']",['Meter']
J0epg1oHGbM,229059,https://i.ytimg.com/vi/J0epg1oHGbM/default.jpg,,"['Sleeve', 'Collar', 'Dress shirt', 'Denim', 'Design']",[]
T9KTTP7jrBo,8154,https://i.ytimg.com/vi/T9KTTP7jrBo/default.jpg,vevo,"['Entertainment', 'Performing Arts', 'Event', 'Performance', 'Music venue', 'Public event', 'Musical ensemble', 'Rock concert', 'Pop music', 'Song']","['Chordify', 'Little Big Town', 'The Darkness', 'Wine, Beer, Whiskey', 'Darkness', 'Amazon Music', 'Disturbed', 'Music video', 'Friday Night', 'Boondocks']"
VQdKe6_3PAU,5008,https://i.ytimg.com/vi/VQdKe6_3PAU/default.jpg,,"['Facial expression', 'Cartoon', 'Fictional character', 'Happiness', 'Animation', 'Animated cartoon', 'Fiction', 'Comics', 'Video Game Software', 'Graphics']","['Cartoon', 'Comics', 'Animation', 'animated cartoon']"
5wVnr3cahQg,3235,https://i.ytimg.com/vi/5wVnr3cahQg/default.jpg,HOLIDAY GIFT GUIDE,['Pink'],"['Blond', 'Meter']"
MDIQBfdmusY,6191,https://i.ytimg.com/vi/MDIQBfdmusY/default.jpg,,"['Sleeveless shirt', 'Player', 'Sports Uniform', 'Basketball player', 'Jersey', 'Sportswear', 'Sports', 'Basketball', 'Championship', 'Sports Fan Jersey']","['The Dancer', 'Dancer', 'Hiplet', 'Meritorio Records', 'Private Dancer', 'Tina Turner', 'Lily-Rose Depp', 'POOLCLVB', 'Breez Carver', 'Stéphanie Di Giusto']"
BHloD113J54,5789,https://i.ytimg.com/vi/BHloD113J54/default.jpg,YOUNG KING,"['Entertainment', 'Rapper', 'Film']","['Bentley Motors Limited', 'Rolls-Royce', 'Batman', 'Spider-Man', 'Automobiles Alpine', 'Bentley', 'Meter']"
G2JLc63P7pw,2062,https://i.ytimg.com/vi/G2JLc63P7pw/default.jpg,,"['Aerospace Engineering', 'Silver', 'Aircraft', 'Design', 'Aerospace manufacturer', 'Concept car', 'Aviation', 'Science', 'Aluminium', 'Jet aircraft']","['Formula 1', 'Mercedes AMG Petronas F1 Team', 'Formula One car', 'Boeing Co', 'Boeing X-45', 'Design', 'Aerospace', 'McDonnell Douglas', 'Engineering']"
b8GGWHGkx3Y,14771,https://i.ytimg.com/vi/b8GGWHGkx3Y/default.jpg,PUPPY SURPRISE,"['Dog', 'Carnivores', 'Puppy', 'Toy dog', 'Water dog', 'Poodle', 'Snout', 'Canidae', 'Poodle crossbreed', 'Labradoodle']","['Lion', 'Cheetah', 'Nat Geo Wild', 'Serengeti', 'MerchNow', 'National Geographic', 'Magotho Camp (Khwai Development Trust)', 'YouTube', 'strong']"
JfQ3W0wjGh4,37541,https://i.ytimg.com/vi/JfQ3W0wjGh4/default.jpg,HUSTLED,"['Facial expression', 'Animation', 'Graphics', 'Happiness', 'Graphic design', 'Animated cartoon']","['Cartoon', 'Meter']"
MMGrzOu1amQ,93297,https://i.ytimg.com/vi/MMGrzOu1amQ/default.jpg,HOLO CAPPUCCINO,[],"['Cartoon', 'Animation', 'animated cartoon', 'Meter']"
